Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T00028357,11/12/23,8:46:41 AM,a5c5f73f-2763-45d6-840a-795e4e2a2876,27cda662-51fa-4f4a-92e3-3d92ec0dda00,2db03729-aa6a-4b39-84d7-df985c9ba26d,Refund,CRED,Madhyamgram,Haryana,89.251.179.65,Pending,Windows,3,Utilities,Online,38.59,12,27.31,0
T00028358,03/01/24,7:30:57 AM,d482d4cc-87f4-4727-9ced-8d6c1421a207,ab8ce7d5-fcad-468d-87e1-050e4f9bda72,f6faeef0-b381-4d0f-a84d-0d6472017f7d,Bill Payment,Razor Pay,Jabalpur,Odisha,162.20.39.145,Completed,iOS,2,Purchases,Online,-49.33,14,32.44,0
T00028359,03/03/24,7:20:11 AM,a7cb7dcf-80fa-42f7-89ec-b270a3848282,e7a9eb81-e067-4239-869f-d1371684bd28,14aa87b2-8df2-4429-82f6-356f4dce777e,Subscription,IDFC UPI,Ujjain,Kerala,25.224.213.0,Failed,Windows,0,Investment,In-store,14.99,10,0.05,0
T00028360,13/10/23,2:04:07 AM,ff06e40e-11cf-4e46-ac89-2543fce6d99e,09f0e875-a862-4e97-aebc-a90d063752cc,d215f580-9d4b-42fd-9207-7754fb80fa5f,Subscription,Other,Jaipur,Meghalaya,193.124.184.129,Failed,iOS,2,Travel bookings,In-store,-64.7,21,28.37,0
T00028361,13/07/23,10:05:02 AM,acde6443-a658-43aa-b00f-74784548385d,d5c2a2d5-15da-425c-b713-bd7d50f6c62f,caa7fc4e-9199-4a4c-9a53-97dd69e20b8f,Purchase,Google Pay,Tiruppur,Manipur,5.202.227.155,Failed,iOS,3,Financial services and Taxes,Mobile,98.43,14,27.93,0
T00028362,18/12/23,12:17:04 PM,51ec22df-deaf-4c10-8ab6-f7744460b5ed,ea4ac1c2-13bf-463e-8e2d-2b40a772efcf,21191af2-6aa1-41ee-a952-2227b003d9ea,Bill Payment,IDFC UPI,Kolkata,Himachal Pradesh,146.233.172.88,Failed,Windows,10,Investment,In-store,90.13,26,1.77,0
T00028363,23/01/24,9:33:34 AM,540bc73e-e45c-42b1-8f3c-b07fd891e04b,745f05ba-06eb-4c67-8fa3-61f4cab61bbf,cf3cd293-b897-4785-86dd-fe873926b8a6,Purchase,CRED,Bhusawal,Uttarakhand,18.192.159.187,Failed,Windows,3,Donations and Devotion,In-store,13.9,10,9.01,0
T00028364,21/05/23,8:22:52 AM,2ca96f25-43d5-46cd-9bbd-7b86af67ab63,a854d36e-0e34-4050-9ee4-577f03b9ff6a,15722af7-ab98-4437-852f-cf4df28fdccb,Bank Transfer,Paytm,Uluberia,Punjab,189.88.200.175,Pending,iOS,5,Purchases,Mobile,-31.29,11,42.31,0
T00028365,02/07/23,4:47:10 AM,57ab65c7-2541-45f4-abdd-452b8c1427bf,0b253b68-af76-4625-b388-bdd1b47776fc,b17ba745-4ff1-4601-a3d6-160222612683,Subscription,IDFC UPI,Akola,Meghalaya,59.36.198.52,Pending,iOS,0,Financial services and Taxes,Mobile,-64.49,20,5.28,0
T00028366,20/04/23,4:45:14 AM,3191d273-f4e4-47d1-a3a3-40675598bff6,f63ba7bd-1bcf-452e-aae3-de1b3e712ce3,de299c32-a160-44e0-800d-26df526e7c12,Refund,PhonePe,Ujjain,West Bengal,222.144.43.210,Failed,Android,2,Other,In-store,80.99,29,6.74,0
T00028367,08/01/24,9:08:26 AM,d057337b-06cb-4f11-b804-6856c676c88e,cd55e9f6-ee15-47d6-b866-af4018e796ac,b5df9cc3-9b3b-4b52-b2af-19637899dc44,Bank Transfer,Paytm,Hindupur,Chhattisgarh,158.192.113.17,Pending,Windows,4,Purchases,Mobile,38.79,16,50.95,0
T00028368,05/02/24,10:35:01 AM,6cc55bf1-a8ee-4e33-aa70-38ddc1ac987e,6ed454db-c95e-41b0-9794-3fa1f7a20233,afc8b716-0067-4adc-9a32-8d1bd1a8942e,Investment,Razor Pay,Gurgaon,Tripura,116.99.81.51,Failed,MacOS,3,Utilities,Mobile,15.98,18,21.08,0
T00028369,28/02/24,4:22:57 AM,81a6d93e-8d75-4ecb-8381-b4f1d1901363,871fc4b2-9981-488c-bf7d-23e64d5e82ae,40b3ec39-06d3-4085-b5a2-c563dc5c91db,Purchase,Other,Unnao,Jharkhand,73.113.177.208,Failed,iOS,0,Home delivery,Mobile,-30.9,14,20.86,0
T00028370,23/11/23,8:45:12 AM,7aff16ea-98c2-4890-ba6b-f17cf374787c,b00a6546-1b20-442d-9733-2d537729d434,d6411889-1d44-430e-8853-ec5403295ed1,Other,HDFC,Yamunanagar,Tripura,69.231.131.227,Failed,Android,3,Brand Vouchers and OTT,In-store,-47.26,26,28.76,0
T00028371,22/04/23,2:15:07 AM,31544d51-9e0f-451b-b26a-88812e293028,7afb6c43-6e7f-4015-aab3-0ea0350d4aa4,963e2596-19d5-41e1-b3bb-c777f11ba4a2,Bank Transfer,Google Pay,Bilaspur,Punjab,64.76.79.153,Pending,Windows,1,Brand Vouchers and OTT,In-store,-53.63,19,6.81,0
T00028372,19/06/23,8:58:26 AM,364aa72f-deca-4d84-8af6-f289758de343,1f22b5a0-6266-41e0-a71c-bfebc4e9051a,c4c34aae-6aeb-4430-afbf-84b0d6e88375,Purchase,ICICI UPI,Mangalore,West Bengal,142.157.120.39,Completed,MacOS,0,Purchases,Mobile,20.96,5,19.8,0
T00028373,14/01/24,11:29:42 AM,e586ccaf-1089-4b79-967f-8a39743b7f09,edabd95e-bcf4-4104-8d6b-c04dc5518920,95ac7ad6-9d86-4c89-90f8-f8433e7e2873,Other,ICICI UPI,Lucknow,Uttarakhand,166.212.105.128,Failed,MacOS,5,Purchases,Mobile,-84.15,11,19.84,0
T00028374,22/10/23,8:45:59 AM,fac5acb0-b0de-4bc5-aa69-aa8a4d2f6692,7adc2597-4ed5-4b3d-b1dc-828a09370e47,7ca1049b-24ea-4b26-9956-118b791d2877,Other,HDFC,Singrauli,Madhya Pradesh,89.195.60.76,Pending,iOS,1,Investment,Online,-46.85,4,51.3,0
T00028375,02/06/23,2:55:44 AM,09237ec3-7949-474e-8eef-da2b44840025,4eda0c49-4bb8-4929-94cb-79db29d4f646,bdc7046b-f402-44ed-bc7c-b802080141a6,Bank Transfer,Other,Pune,Mizoram,139.167.154.116,Pending,Windows,1,Donations and Devotion,Mobile,90.85,28,9.58,0
T00028376,20/12/23,3:33:37 AM,fb02b200-957b-478a-a31c-ba7983e894fc,29a65ad5-9c4e-4da7-9e06-bcb613773c84,5e20e40c-175e-4941-aa85-f5a76cefe087,Purchase,CRED,Sagar,Maharashtra,47.38.168.38,Completed,Android,1,Other,In-store,-70.91,9,7.27,0
T00028377,02/07/23,9:39:52 AM,4f4cc389-5373-4f92-9234-7998cb8e5e61,a23495b9-e2da-4420-a188-ffb7b8412cb7,b0d71ba1-c531-471b-bf33-cf63b4de3920,Subscription,ICICI UPI,Thrissur,West Bengal,160.76.26.83,Pending,Windows,30,Donations and Devotion,Online,55.85,18,22.63,0
T00028378,06/06/23,12:15:04 PM,ca981d68-0bb7-46a2-a3e1-2df77ee95896,3400b26c-f809-456d-a5f9-69f6cff05295,896921ad-9218-48d0-95c6-444ea56aead4,Purchase,IDFC UPI,Malegaon,Punjab,9.107.5.37,Failed,MacOS,1,Travel bookings,Mobile,-84.58,24,37.44,0
T00028379,21/11/23,8:45:25 AM,a414a7ef-589b-496d-b8d5-570d8dedeabe,70e7f97f-c5a5-4adf-b760-dfeb56c318ca,bc5ab80c-6749-4447-8f72-bf7c1e915aea,Other,PhonePe,Silchar,West Bengal,100.200.52.176,Failed,iOS,3,Donations and Devotion,Online,-10.71,27,10.96,0
T00028380,17/04/23,9:11:48 AM,d822a82f-03ff-4d35-93f4-0e685c8dd14e,22555147-5836-4df7-8b8a-8d6c22ed1e6c,5971656c-1e38-42de-80b9-d5e81d1b7e13,Bill Payment,CRED,Rourkela,Himachal Pradesh,77.207.135.86,Pending,iOS,1,More Services,Online,2.82,29,40.31,0
T00028381,02/09/23,2:57:23 AM,ac295cd9-2542-49bc-a40b-670ab8c53361,3135facf-2cf3-456e-b488-6de10bf8e9a6,bc815705-dffd-4fa8-a98f-5ec9f6d22d6f,Refund,Razor Pay,Kirari Suleman Nagar,Haryana,139.99.37.122,Completed,iOS,20,Travel bookings,Online,-94.26,7,22.53,0
T00028382,23/11/23,7:15:33 AM,e085bf58-dd97-46cc-86c8-3dababc71f7b,9662b209-bd08-40ce-84c8-5ed94f3a29e4,cb5d22f4-7db0-4367-9a10-4288ffe0cf40,Bank Transfer,CRED,Kishanganj,Odisha,178.29.104.134,Failed,Windows,5,Utilities,Online,58.62,23,43.28,0
T00028383,24/08/23,7:59:23 AM,2ef89879-f516-465c-a782-d89f758c1a56,077f2683-fb7e-4b34-a47d-0b78ef21fcac,c24353ce-c278-41bf-bf81-794ffd5e3d7a,Purchase,ICICI UPI,Hosur,Mizoram,105.234.184.127,Completed,Windows,3,Investment,Mobile,5.12,3,30.67,0
T00028384,30/07/23,6:22:39 AM,101806e1-2066-4247-9205-3a46a1342502,5ecea68d-a3c2-43c9-a67d-d1340d01c1a3,6d891152-0d1f-47ea-bee8-8f90e88b2528,Investment,Razor Pay,Bulandshahr,West Bengal,73.81.203.9,Failed,iOS,4,Donations and Devotion,Online,-17.42,26,52.8,0
T00028385,08/02/24,8:28:44 AM,c7ed9782-1b59-4e7b-864f-baba76287b80,c4983bf6-51d5-4ca5-bd07-9f52ea254def,17bfac36-72f6-4a23-8415-da5c62be8fcd,Bill Payment,Razor Pay,Thrissur,Punjab,116.236.209.20,Completed,iOS,1,Investment,Mobile,84.81,9,19.97,0
T00028386,24/11/23,11:16:21 AM,1a486b20-d221-433f-8e22-d9e22bbe7058,b65509b5-8433-48f3-9e5f-a5c16f52006f,35d40eff-81f6-47b7-8ca0-92be34e44529,Purchase,ICICI UPI,Ludhiana,Mizoram,206.192.65.119,Completed,Windows,4,Investment,In-store,-70.92,26,64.76,0
T00028387,22/11/23,3:17:03 AM,953e1968-0744-4af3-bdb9-b514d753bfbe,10661bad-bb84-47e8-91f9-4db443f5dcc7,866fe061-a249-4f64-abcf-3d0b9b774ac9,Purchase,CRED,Panipat,Punjab,85.176.142.50,Completed,MacOS,0,More Services,Mobile,-69.11,27,0.13,0
T00028388,18/12/23,8:00:22 AM,72a345a8-8ad9-4b0e-9cdb-263a5ac6ec04,b8eaa90a-45cc-41e3-a1b2-b692b3b1294e,2e67a661-c933-4efe-93df-b2a6e3f84887,Investment,Google Pay,Vijayawada,Karnataka,207.152.38.235,Completed,Windows,2,Investment,Online,-45.89,12,41.79,0
T00028389,29/09/23,12:44:50 PM,5434a888-dc67-439b-a830-f30064d3f9f4,dc205077-8a87-4575-95b5-efd81031fdbc,789d253f-12d7-42e8-a111-393d550456ee,Investment,ICICI UPI,Warangal,Assam,145.250.83.56,Failed,MacOS,2,Home delivery,Mobile,-99.55,16,2.77,0
T00028390,02/03/24,7:05:24 AM,925ab008-e47a-4f70-8531-b1574f627c57,3a6e472c-9115-4d63-a59c-b9f04b5797b0,7ef8c52f-a9d6-460d-b73a-77ea91a41abb,Subscription,Other,Narasaraopet,Arunachal Pradesh,219.227.182.26,Pending,Windows,3,Home delivery,Mobile,21.65,25,19.67,0
T00028391,16/11/23,1:31:29 AM,87d33899-aa13-4d98-8763-6597660c2db2,fd953575-bbf6-4c90-82d1-182c936e4b2e,42774a03-4536-4354-991a-5f193c880e42,Refund,Google Pay,Baranagar,Chhattisgarh,137.79.98.34,Pending,MacOS,1,Home delivery,Mobile,-31.04,11,41.49,0
T00028392,05/06/23,4:45:41 AM,c2a35651-9e8d-41a0-8c13-6f8392afd651,e040923a-e4a1-429e-84ad-5fd914684208,72e64b55-8e27-4464-a7aa-bfd722b45e92,Investment,IDFC UPI,Patiala,Sikkim,87.239.104.64,Completed,iOS,2,More Services,In-store,50.01,9,14.8,0
T00028393,04/09/23,1:00:22 AM,775467a1-0eff-4a15-b9b0-c7b51fd1becf,ed071f52-360d-49ab-80ec-d28c7ea8aece,fdfce7ae-369d-4ace-9967-e9584119d7a8,Bank Transfer,Razor Pay,Avadi,Haryana,20.250.129.12,Failed,iOS,3,Other,Online,-36.72,17,39.45,0
T00028394,05/08/23,6:53:36 AM,6629a4bd-f0ab-4972-bdca-943c4311d80f,ef3ca1e4-dbb5-489f-a083-c3629aae2865,e3eec95f-968d-421e-b361-fe55ded9f74b,Investment,Google Pay,Avadi,Kerala,29.153.175.27,Completed,Android,4,Purchases,In-store,31.66,14,27.88,0
T00028395,07/04/24,4:16:36 AM,415fea95-f938-430e-a929-c2e38bdcf068,5553338f-af80-4a9a-ad7c-d5b914e76538,2d3129ae-8a5e-4a4d-8381-38568297400e,Refund,Paytm,Bally,Punjab,182.214.99.169,Failed,iOS,4,Financial services and Taxes,Online,-14.91,12,116.01,0
T00028396,22/07/23,10:09:50 AM,11557a91-f553-4e83-872f-cdde8736719e,7f71b66b-c16c-4890-bead-68b1bb3c4758,53966d84-7463-4d41-92ef-a735b283a1d9,Purchase,Google Pay,Dibrugarh,Punjab,216.188.97.168,Pending,MacOS,10,Other,In-store,-30.22,1,27.22,0
T00028397,13/10/23,8:30:48 AM,d3fdb036-cc66-40dc-a400-490e9ab13048,9a7bf8e8-bdb3-4049-8829-b4cecd96dadc,1b9063f8-7619-47b1-a03a-70bc031c3dc7,Bill Payment,Other,Shimoga,Bihar,147.91.158.106,Pending,MacOS,10,Donations and Devotion,Mobile,-87.26,28,24.19,0
T00028398,10/08/23,2:32:27 AM,0c1920fd-cba1-4fac-ac04-a592fc9e10f9,542e6297-8180-4804-8b00-1611d4f38fc2,40d6bc23-3191-42e1-8b63-3c442cd9e2aa,Bill Payment,IDFC UPI,Mysore,Sikkim,26.113.64.97,Completed,iOS,1,Investment,Online,-73.65,13,28.24,0
T00028399,05/05/23,1:34:32 AM,2d91de3b-2579-4c67-9349-dd858f1a66f2,0bc46e73-7fd2-4006-864f-9b7782086a26,42269fd3-0d44-46a1-a37f-9a5a445f7a2c,Refund,Paytm,Solapur,Uttarakhand,132.122.84.130,Failed,MacOS,3,Investment,Online,-25.72,16,62.28,0
T00028400,05/07/23,5:09:55 AM,8f60e780-cde4-4617-9ec6-382a0eeb8c80,739b40f1-2847-4e6d-aea7-bd1b57290f90,483ac390-1be7-4f5b-b8ef-0443232d08e6,Purchase,CRED,Bhiwandi,Manipur,48.68.74.201,Completed,iOS,0,Donations and Devotion,Online,-38.03,13,31.91,0
T00028401,23/02/24,6:08:15 AM,3244db53-c8ec-450e-b4c5-0d67cfc87a9f,f417cddf-afc3-4904-b60d-19de7fc7ccfe,2e4ba63c-88c0-4b4a-bfcc-9180c12b7583,Other,PhonePe,Muzaffarnagar,Tripura,58.168.252.141,Completed,Android,20,Financial services and Taxes,Mobile,48.6,28,18.85,0
T00028402,14/08/23,5:41:26 AM,af23851b-9ee5-4682-860e-be345e2d1bc7,2ed17018-83a3-4933-b7b6-d94c98199891,d2f0863e-ecf7-40c0-83c2-056cfce9b1fa,Purchase,IDFC UPI,Junagadh,West Bengal,116.185.121.226,Pending,iOS,3,Investment,Online,66.52,29,33.06,0
T00028403,19/02/24,10:29:05 AM,19583afd-4669-469f-86bf-889cde6d6179,076ca9db-ab1e-41d7-9ee6-d38c03690853,e8456931-013e-4907-8366-ff10d3b5ee56,Other,CRED,Tadepalligudem,Goa,23.169.219.158,Pending,Windows,4,Donations and Devotion,Online,-28.55,9,21.22,0
T00028404,24/08/23,11:09:57 AM,df13827a-8763-4686-b487-3b6523538e22,ab696f60-60b9-45d3-871a-b4a16614b1dd,a9bbbb4a-6b3a-4da7-9e59-fc09fa9c6632,Refund,Other,Nashik,Haryana,195.161.39.220,Pending,iOS,1,Financial services and Taxes,In-store,71.31,14,38.79,0
T00028405,24/04/23,4:06:33 AM,6bd07392-dc27-40ab-8096-7e9a3c4e3cab,b789d88f-bb3e-4290-8ec7-c1148dbff986,c904cf0f-3e41-4cc3-aa15-4326e1524140,Refund,HDFC,Purnia,Karnataka,200.56.217.51,Completed,Android,1,Home delivery,Online,25.72,13,29.88,0
T00028406,23/03/24,7:14:16 AM,4eaae140-14f9-4488-ad94-72462ee4c9ae,7a38ead1-052a-44c0-9be3-bbe2b617affe,61413f73-92de-4854-9bd9-5a50ed2953a2,Subscription,IDFC UPI,Sangli-Miraj & Kupwad,Mizoram,39.10.172.244,Pending,Android,4,Travel bookings,In-store,16.43,27,38.28,0
T00028407,28/10/23,2:49:28 AM,9b8f651f-455d-4e91-8bc5-d7c82c1845ca,8af85d01-806d-4d0f-91d7-bd924eca0d89,fdb3bd7d-e944-4331-8316-5b04087c56ad,Purchase,Google Pay,Singrauli,Uttar Pradesh,153.239.60.227,Completed,MacOS,4,More Services,Online,-13.84,13,23.04,0
T00028408,04/09/23,2:12:04 AM,5612002b-9540-4ba7-8a2f-f53414653a0d,8cc08655-39b7-45b4-87f8-5a43b596235e,5f567ae9-8a7b-4feb-8e37-091b2381d428,Purchase,ICICI UPI,Saharsa,Odisha,5.167.199.155,Pending,Android,1,Investment,Online,46.92,17,13.15,0
T00028409,07/06/23,5:20:30 AM,dc428527-560f-413f-8b18-372355f0da51,8c7fcb6b-5446-4d87-b6e0-5d63f00c582c,00a2ae4f-399d-48cf-b2ac-93b4687d125e,Subscription,Other,Silchar,Punjab,210.224.244.245,Failed,Windows,1,More Services,Online,18.11,27,44.82,0
T00028410,19/04/23,8:07:20 AM,c9fc58d4-d2e0-40d3-a9f6-b07982338b07,2d84d4f3-75fb-4b24-9a2b-163d7ec4da98,7bdbf636-e5f4-4ff4-85fa-5ee97f48d852,Purchase,HDFC,Erode,West Bengal,189.145.23.23,Failed,MacOS,4,Home delivery,In-store,31.96,5,18.81,0
T00028411,12/05/23,5:41:42 AM,9b1172e5-d31f-4735-88ad-b01478629fe4,77af4195-99ad-434c-b31a-6ffdd310f89c,63827c41-1221-4325-8353-f8f557db90e0,Bill Payment,Other,Jalgaon,Karnataka,17.158.243.3,Failed,iOS,4,Purchases,In-store,49.44,10,0.69,0
T00028412,24/05/23,8:49:37 AM,256da8d9-7f07-43bc-8c02-6da9f95cd0db,ca2d1183-317c-411c-9862-361f7250b4ac,45345a69-f733-4016-b12b-9b8176993601,Subscription,Razor Pay,Ludhiana,Punjab,1.224.86.155,Pending,MacOS,4,Utilities,Online,2.91,12,34.74,0
T00028413,17/09/23,11:52:27 AM,1420a7c0-3ba9-4925-9d06-3f7577a26e9b,5306a291-6eb1-45e2-be41-15eec4099728,bddbac92-2371-464f-a00c-936e376f5bfb,Investment,Other,Surat,Gujarat,115.22.67.132,Failed,iOS,1,Utilities,Mobile,-43.18,11,20.36,0
T00028414,03/10/23,2:19:20 AM,72f970f0-53da-4b02-bd66-26949a7f0cc0,33213da3-7cd9-46a7-83e0-a702d5fb8734,0075dfb9-746b-4f5a-ad9c-a7a2c9d849bf,Refund,CRED,Sikar,Chhattisgarh,60.137.203.38,Failed,MacOS,3,Travel bookings,In-store,-32.47,1,42.92,0
T00028415,25/04/23,10:14:48 AM,6bc51c7e-e0cf-49a2-b299-688530e5e7a6,f188ff5f-ded2-4b7d-897b-43a34c951d9e,8f590fc9-1dcb-4fb8-8633-8792dd491b1c,Refund,Paytm,Ozhukarai,Haryana,66.60.76.127,Completed,Android,0,Travel bookings,Online,42.8,14,0.54,0
T00028416,15/07/23,9:11:25 AM,02710375-9b15-4d61-b52c-cc85623de350,c4869bb6-4a25-4bbf-9cd7-b3e67c627131,3fed2dee-c55b-4bff-9a65-be200a438ce0,Other,PhonePe,Moradabad,Karnataka,63.61.49.62,Failed,MacOS,1,Investment,Mobile,-90.08,21,17.76,0
T00028417,11/05/23,3:46:34 AM,5c875548-7ae5-4379-ad7a-bd2da8314d67,dbf238f3-a47a-4ff5-b803-5ee7d10c7284,f0863436-dcb9-4da6-9d43-9482674cc6a9,Bill Payment,HDFC,Chittoor,Gujarat,57.48.154.79,Failed,iOS,4,Travel bookings,In-store,51.54,25,19.84,0
T00028418,27/08/23,3:47:24 AM,a95e4e63-8a79-4b2d-af27-f46715ab0ad9,8bcc7240-9f5e-4b03-b9b7-09a328d7816e,7455cbcd-20bd-47e4-b673-4a7a3969b788,Bank Transfer,PhonePe,Kanpur,Tripura,89.212.217.189,Completed,Android,1,Investment,In-store,19.75,24,20.44,0
T00028419,16/02/24,5:20:56 AM,0cf33365-c7d4-4463-a4e9-5bf06792eb6b,51d50b37-6547-43ee-b0f0-bf61f025e161,a64cb5e9-4567-4a2f-92fc-056a05ece7c2,Refund,PhonePe,Machilipatnam,Nagaland,194.250.9.179,Pending,Android,0,Purchases,Online,98.42,5,24.2,0
T00028420,02/08/23,12:30:40 PM,425799c4-10c3-4588-afd5-4f06384487f8,e0927bc7-b04d-4d18-8922-28dcebb3cd2b,6800bf0e-cb3a-4f7e-b78d-3ccccbd4bc67,Bill Payment,IDFC UPI,Ranchi,Telangana,142.151.27.185,Failed,Windows,4,Investment,In-store,61.27,7,56.88,0
T00028421,16/01/24,3:34:45 AM,233c45e8-e48d-486f-b0aa-c84325cd84ec,f53eb68d-93e1-40a4-a6f2-162850e0e253,d3b26682-b262-4d2e-8e0c-ffe5dbe5ebf8,Other,Other,Darbhanga,Assam,220.86.186.171,Completed,Android,4,Purchases,In-store,-95.93,12,22.11,0
T00028422,16/05/23,9:08:29 AM,169470b6-c75a-42db-86eb-87c3dbf5a175,fe708893-a8b8-4902-928b-c0be37ab0344,c2397439-b0a9-4d71-a6b6-24e8ff960d1c,Investment,Google Pay,Kollam,Himachal Pradesh,40.59.64.127,Pending,Android,0,Investment,Online,-94.82,18,42.67,0
T00028423,08/07/23,5:38:24 AM,542cf8be-cae8-455e-9b9d-1a8123a32c98,4f485ee8-42f5-4057-a5f8-c036983d3154,47760aa3-ac8f-4fee-b927-e73aaf62db02,Bank Transfer,IDFC UPI,Nadiad,Jharkhand,156.197.173.211,Pending,Windows,1,Brand Vouchers and OTT,Online,-5.08,24,8.45,0
T00028424,15/07/23,5:29:56 AM,dbb420df-629a-48c3-92fe-26fd0a247fb3,9517cdb1-af58-458e-9703-bcfb716a76da,96906147-0920-42b7-99b2-15e02383f0fb,Other,Paytm,Mango,Maharashtra,50.171.171.2,Completed,MacOS,1,Other,Mobile,-57.52,21,20.79,0
T00028425,01/07/23,2:51:10 AM,ac4bd017-728b-40f9-a605-bfaa8a0136ae,eb218523-a5e2-4301-aa70-2ce6a9450d41,8b17152d-da27-46dc-9cf4-06d7b2cbaeb9,Bank Transfer,ICICI UPI,Ramgarh,Odisha,1.153.43.146,Failed,iOS,1,Brand Vouchers and OTT,Online,-13.49,5,41.23,0
T00028426,02/06/23,5:38:34 AM,d72bbd47-81bb-4711-b924-b939ab107d0e,ba84c9b1-5696-41d6-836f-7eee26efddf7,71eb2320-4446-49fd-909b-3e54011ff0a4,Other,Google Pay,Bhopal,Odisha,35.24.107.195,Completed,Windows,1,Donations and Devotion,Mobile,56.55,14,29.09,0
T00028427,03/01/24,2:56:44 AM,7c7dc5ad-0ac5-4eb5-bccd-46b50c555772,215b0135-dcaa-4c89-96ff-314c5ffc5cf4,1d5cb2c6-9366-4f30-a082-e9c376510e51,Bill Payment,Paytm,Berhampur,Uttar Pradesh,161.72.237.115,Pending,iOS,1,Travel bookings,Online,-73.12,2,32.39,0
T00028428,30/11/23,5:59:42 AM,d4836aa9-c0f0-463c-908d-1b15667ab914,2a56d977-3d83-45a7-8f05-87c2f21c1b7a,30c9f325-a1db-4774-b493-f84674dc9a9a,Refund,ICICI UPI,Bareilly,Manipur,86.6.77.163,Pending,Windows,2,Travel bookings,Mobile,21.63,25,69.01,0
T00028429,21/10/23,2:43:34 AM,101aa38f-9afd-4247-9242-b9b6424a7544,6eb021ee-30c3-4251-a23d-a0b11f44ee2a,e1883fc2-9beb-43bd-bc4e-235c18053d8b,Bill Payment,Razor Pay,Sultan Pur Majra,Punjab,152.184.87.160,Pending,iOS,1,Donations and Devotion,Online,7.09,14,8.16,0
T00028430,22/08/23,4:32:23 AM,fd4a62dc-7b0d-4839-934f-50e640d9d592,b2a1413d-d592-4a20-b827-99de993bed6e,8ce6a242-8fdf-47de-b52b-8ffadb4b120b,Bill Payment,Other,Vijayawada,Mizoram,32.221.250.219,Failed,iOS,1,Purchases,Mobile,89.11,18,22.71,0
T00028431,06/01/24,4:01:19 AM,309beda8-e955-45ae-9f38-386195be1d7e,f215ee67-11dd-42f2-86c2-ea9956c44327,26fb02f5-315b-401f-9996-560e6c4a5791,Subscription,HDFC,Bhilwara,Rajasthan,69.134.4.98,Completed,Windows,1,Financial services and Taxes,Online,71.23,28,34.83,0
T00028432,17/12/23,9:05:44 AM,718add2d-d20d-4b89-9d5e-6818534b1056,878da4ff-d81e-4c73-bf4e-b3639cfe7def,b7dbd454-5998-4e48-a46a-7c6e397ce633,Purchase,Other,Hajipur,Odisha,180.2.157.28,Completed,iOS,1,Utilities,In-store,-36.76,5,5.03,0
T00028433,05/06/23,4:51:08 AM,984162b3-ca25-46d2-b349-ac5ce7a5392d,1676e7ef-ef8b-40c7-ab7d-732d0b09d342,3776cfa9-aee6-4f90-98a4-225ad9ef67ce,Refund,Paytm,Guwahati,Tamil Nadu,198.28.38.74,Pending,MacOS,2,Travel bookings,Online,23.46,27,14.44,0
T00028434,25/06/23,12:44:09 PM,d41ecf10-27b4-4ceb-b434-e4bbe28e0cd7,c43b30d0-7ef0-434d-8468-8d181be02c36,df5828c3-fc50-4c77-a5e9-d48b635f406b,Investment,PhonePe,Haridwar,Assam,26.179.96.249,Completed,Windows,1,Investment,Online,24.76,9,116.78,0
T00028435,15/12/23,7:55:37 AM,37a5b006-0bdb-44f2-a250-b26ba40e9c27,97f31c8e-0179-40cb-ad8f-2c274f34cfdd,9fc1dd65-56e1-4c89-bc69-31cd6637a618,Refund,Paytm,Nagercoil,Nagaland,104.7.179.17,Completed,MacOS,3,Other,In-store,-83.71,6,100.42,0
T00028436,23/06/23,2:48:48 AM,44ffa299-7506-495d-8dbd-3b113c7a2419,852a5a88-e4b1-426c-b88b-c9b18cc863b8,c3e5b0d6-fe3f-48a5-9a91-78ec1047a9f5,Refund,Paytm,Dhule,Karnataka,7.100.76.53,Pending,Android,3,Brand Vouchers and OTT,In-store,-48.3,15,21.04,0
T00028437,07/09/23,7:42:39 AM,a9dbd863-459e-46b3-91cd-348ea7847422,47a92745-d398-4fa6-bb4f-85d6033a7506,bf8bdc22-37db-4fe8-96fe-e696abed091f,Investment,IDFC UPI,Bidhannagar,Andhra Pradesh,212.10.89.49,Completed,iOS,3,Donations and Devotion,Mobile,-94.86,29,56.2,0
T00028438,28/03/24,6:34:08 AM,c4bd4d09-b48e-4cfc-a5ca-15cac613ce5e,76992cc4-f5c7-443c-89d2-87ebb582a196,16e9dca4-b671-465e-8fd6-a1cf2d00fb61,Investment,CRED,Nangloi Jat,Goa,12.210.143.155,Completed,Android,2,Home delivery,Mobile,-22.96,2,21.97,0
T00028439,05/10/23,7:35:38 AM,0a3334b1-6104-4f67-889e-423e14af2e8a,0b31b12d-f9c5-457a-b3c0-d1c94fdc43f7,9665b41c-0e7b-481b-aea7-4972176eaa31,Subscription,PhonePe,Bhavnagar,Mizoram,210.221.159.26,Failed,MacOS,1,Utilities,In-store,98.17,29,24.04,0
